Path	Sample Name	Phenotype	Cell ID	Total Cells	Cell Density (per megapixel)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (pixels)	Nucleus Area (pixels)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus CD90 (Opal 520) Min (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Mean (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Max (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD90 (Opal 520) Total (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Min (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Mean (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Max (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD34 (Opal 690) Total (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Min (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Mean (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Max (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Std Dev (Normalized Counts, Total Weighting)	Nucleus CD38 (Opal 670) Total (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Min (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Mean (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Max (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Std Dev (Normalized Counts, Total Weighting)	Nucleus Nuclei (DAPI Opal) Total (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Min (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Mean (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Max (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Std Dev (Normalized Counts, Total Weighting)	Nucleus Background (Autofluorescence) Total (Normalized Counts, Total Weighting)	Membrane Area (pixels)	Membrane Area (percent)	Membrane Compactness	Membrane Minor Axis	Membrane Major Axis	Membrane Axis Ratio	Membrane CD90 (Opal 520) Min (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Mean (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Max (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Membrane CD90 (Opal 520) Total (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Min (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Mean (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Max (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Membrane CD34 (Opal 690) Total (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Min (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Mean (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Max (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Std Dev (Normalized Counts, Total Weighting)	Membrane CD38 (Opal 670) Total (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Min (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Mean (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Max (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Std Dev (Normalized Counts, Total Weighting)	Membrane Nuclei (DAPI Opal) Total (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Min (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Mean (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Max (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Std Dev (Normalized Counts, Total Weighting)	Membrane Background (Autofluorescence) Total (Normalized Counts, Total Weighting)	Entire Cell Area (pixels)	Entire Cell Area (percent)	Entire Cell Compactness	Entire Cell Minor Axis	Entire Cell Major Axis	Entire Cell Axis Ratio	Entire Cell CD90 (Opal 520) Min (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Mean (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Max (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD90 (Opal 520) Total (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Min (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Mean (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Max (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD34 (Opal 690) Total (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Min (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Mean (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Max (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Std Dev (Normalized Counts, Total Weighting)	Entire Cell CD38 (Opal 670) Total (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Min (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Mean (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Max (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Std Dev (Normalized Counts, Total Weighting)	Entire Cell Nuclei (DAPI Opal) Total (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Min (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Mean (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Max (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Std Dev (Normalized Counts, Total Weighting)	Entire Cell Background (Autofluorescence) Total (Normalized Counts, Total Weighting)	Lab ID	Slide ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.2.6004.14667
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	261			1373	244	#N/A	#N/A	177	0.00 %	0.64	14.29	16.83	1.18	0.000	0.004	0.053	0.009	0.637	0.000	0.047	0.216	0.049	8.341	0.209	0.445	0.590	0.070	78.834	4.311	14.782	30.913	6.525	2616.480	1.731	3.717	7.280	1.452	657.901	72	0.00 %	0.17	23.03	25.73	1.12	0.000	0.016	0.105	0.026	1.184	0.000	0.307	1.696	0.474	22.071	0.290	0.505	0.868	0.120	36.330	0.735	4.019	11.499	2.781	289.364	1.328	3.254	6.482	1.551	234.291	245	0.00 %	0.22	22.94	25.86	1.13	0.000	0.007	0.105	0.017	1.812	0.000	0.124	1.696	0.284	30.275	0.209	0.463	0.868	0.092	113.321	0.735	11.724	30.913	7.554	2872.487	1.328	3.576	7.280	1.502	876.195		MP-H2O2-4	0	0	0	0	39.96 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	262			3306	244	#N/A	#N/A	209	0.00 %	0.52	14.25	21.39	1.50	0.000	0.064	0.270	0.040	13.361	0.000	0.007	0.066	0.014	1.449	0.195	0.389	1.186	0.175	81.267	8.588	33.607	56.618	11.803	7023.914	1.190	2.165	4.334	0.677	452.418	58	0.00 %	0.22	15.68	23.56	1.50	0.024	0.086	0.321	0.059	4.989	0.000	0.008	0.066	0.017	0.476	0.224	0.482	1.142	0.243	27.947	6.444	20.694	31.873	6.926	1200.228	1.492	2.418	4.146	0.719	140.258	247	0.00 %	0.42	15.67	23.56	1.50	0.000	0.067	0.321	0.044	16.605	0.000	0.007	0.066	0.014	1.730	0.195	0.394	1.186	0.181	97.386	6.444	31.698	56.618	12.046	7829.355	1.190	2.189	4.334	0.681	540.701		MP-H2O2-4	0	0	0	0	68.41 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	263			3421	244	#N/A	#N/A	152	0.00 %	0.63	11.91	17.49	1.47	0.016	0.078	0.182	0.032	11.842	0.000	0.007	0.107	0.016	1.106	0.187	0.373	0.582	0.065	56.633	7.760	30.215	51.938	12.811	4592.635	1.584	2.065	4.311	0.509	313.884	46	0.00 %	0.27	14.02	19.58	1.40	0.016	0.069	0.165	0.031	3.153	0.000	0.007	0.054	0.013	0.319	0.265	0.417	0.637	0.093	19.181	3.830	15.649	31.727	7.640	719.865	1.593	2.434	4.910	0.868	111.959	186	0.00 %	0.40	14.01	19.57	1.40	0.016	0.077	0.182	0.033	14.248	0.000	0.007	0.107	0.015	1.297	0.187	0.384	0.637	0.076	71.357	3.830	27.504	51.938	13.387	5115.804	1.584	2.159	4.910	0.645	401.570		MP-H2O2-4	0	0	0	0	81.80 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	264			3435	244	#N/A	#N/A	106	0.00 %	0.60	11.61	13.02	1.12	0.025	0.064	0.170	0.030	6.831	0.000	0.004	0.065	0.011	0.460	0.207	0.372	0.614	0.063	39.464	11.937	42.719	71.330	15.073	4528.177	1.077	2.017	3.132	0.354	213.817	44	0.00 %	0.29	14.44	18.04	1.25	0.000	0.043	0.130	0.037	1.876	0.000	0.001	0.027	0.005	0.065	0.029	0.287	0.507	0.163	12.624	0.776	16.600	56.494	16.589	730.409	0.204	1.555	3.132	0.907	68.419	135	0.00 %	0.36	14.44	18.68	1.29	0.000	0.057	0.170	0.034	7.744	0.000	0.004	0.065	0.010	0.519	0.029	0.345	0.614	0.113	46.581	0.776	35.320	71.330	20.103	4768.219	0.204	1.867	3.132	0.609	252.072		MP-H2O2-4	0	0	0	0	71.42 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	265			1779	246	#N/A	#N/A	132	0.00 %	0.61	13.01	14.01	1.08	0.001	0.047	0.280	0.038	6.214	0.000	0.020	0.145	0.031	2.633	0.169	0.349	0.624	0.088	46.005	4.229	21.491	36.428	7.594	2836.840	1.331	2.025	3.416	0.491	267.245	40	0.00 %	0.31	14.45	15.15	1.05	0.002	0.054	0.280	0.049	2.143	0.000	0.031	0.140	0.043	1.224	0.242	0.394	0.614	0.072	15.766	2.330	11.945	36.466	9.871	477.798	1.331	2.383	3.609	0.746	95.310	156	0.00 %	0.42	15.14	15.17	1.00	0.001	0.047	0.280	0.037	7.255	0.000	0.021	0.145	0.032	3.307	0.169	0.353	0.624	0.085	55.029	2.330	19.543	36.466	9.084	3048.655	1.331	2.106	3.609	0.568	328.555		MP-H2O2-4	0	0	0	0	61.57 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	266			3355	245	#N/A	#N/A	284	0.00 %	0.49	15.58	26.73	1.72	0.000	0.080	0.285	0.049	22.781	0.000	0.011	0.146	0.024	3.193	0.259	0.396	0.694	0.074	112.484	9.526	33.027	63.595	14.429	9379.707	1.476	2.484	4.134	0.570	705.317	74	0.00 %	0.17	20.81	31.25	1.50	0.000	0.071	0.360	0.084	5.275	0.000	0.021	0.203	0.038	1.521	0.157	0.394	0.718	0.126	29.125	1.679	12.218	23.743	5.690	904.110	1.397	2.635	4.026	0.727	194.989	341	0.00 %	0.24	20.80	31.28	1.50	0.000	0.077	0.360	0.057	26.402	0.000	0.013	0.203	0.028	4.472	0.157	0.398	0.718	0.088	135.668	1.679	29.349	63.595	15.685	10007.989	1.397	2.524	4.134	0.611	860.522		MP-H2O2-4	0	0	0	0	63.98 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	267			2026	246	#N/A	#N/A	122	0.00 %	0.67	11.01	15.01	1.36	0.000	0.018	0.101	0.016	2.220	0.000	0.016	0.107	0.022	1.905	0.069	0.215	0.347	0.047	26.242	3.687	20.870	39.473	9.373	2546.117	0.887	1.373	1.855	0.195	167.470	63	0.00 %	0.20	20.22	22.03	1.09	0.000	0.010	0.038	0.011	0.655	0.000	0.014	0.103	0.023	0.855	0.000	0.207	0.605	0.153	13.071	0.345	2.552	14.732	3.257	160.751	0.192	0.898	1.805	0.573	56.563	185	0.00 %	0.21	20.21	22.06	1.09	0.000	0.016	0.101	0.015	2.876	0.000	0.015	0.107	0.022	2.759	0.000	0.213	0.605	0.097	39.313	0.345	14.632	39.473	11.710	2706.868	0.192	1.211	1.855	0.432	224.033		MP-H2O2-4	0	0	0	0	75.74 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	268			1394	248	#N/A	#N/A	118	0.00 %	0.55	13.04	13.65	1.05	0.000	0.020	0.142	0.023	2.376	0.000	0.028	0.233	0.044	3.337	0.284	0.509	0.749	0.115	60.069	6.092	22.255	40.097	9.978	2626.100	1.343	2.430	4.744	0.768	286.777	43	0.00 %	0.29	14.04	17.96	1.28	0.000	0.022	0.073	0.019	0.931	0.000	0.074	0.405	0.090	3.168	0.312	0.515	0.704	0.108	22.144	1.304	10.368	34.600	7.908	445.810	1.328	2.646	4.947	1.166	113.760	148	0.00 %	0.39	13.98	18.02	1.29	0.000	0.020	0.142	0.023	3.022	0.000	0.039	0.405	0.063	5.836	0.284	0.510	0.749	0.112	75.490	1.304	19.851	40.097	10.902	2937.940	1.328	2.491	4.947	0.883	368.611		MP-H2O2-4	0	0	0	0	44.84 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	269			1809	247	#N/A	#N/A	157	0.00 %	0.48	13.35	17.43	1.31	0.000	0.010	0.076	0.016	1.607	0.000	0.006	0.069	0.013	0.997	0.094	0.234	0.487	0.069	36.808	2.512	10.273	16.979	2.976	1612.792	1.203	1.782	2.645	0.295	279.824	98	0.00 %	0.13	24.94	34.78	1.39	0.000	0.011	0.099	0.020	1.094	0.000	0.003	0.054	0.009	0.267	0.184	0.340	0.635	0.095	33.327	0.193	3.591	14.189	3.738	351.891	1.449	2.313	3.750	0.483	226.673	249	0.00 %	0.13	24.88	34.84	1.40	0.000	0.011	0.099	0.018	2.693	0.000	0.005	0.069	0.011	1.173	0.094	0.275	0.635	0.096	68.449	0.193	7.584	16.979	4.609	1888.329	1.203	1.988	3.750	0.463	494.965		MP-H2O2-4	0	0	0	0	78.60 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	270			2134	249	#N/A	#N/A	168	0.00 %	0.57	15.03	17.00	1.13	0.005	0.053	0.171	0.028	8.908	0.000	0.014	0.108	0.021	2.283	0.176	0.327	0.516	0.069	55.016	7.174	26.255	50.133	11.246	4410.887	1.076	1.796	3.101	0.472	301.703	58	0.00 %	0.22	16.66	25.23	1.51	0.005	0.054	0.093	0.019	3.154	0.000	0.022	0.082	0.026	1.288	0.241	0.362	0.577	0.084	21.003	1.773	8.628	21.084	5.754	500.415	1.314	2.254	3.765	0.699	130.740	216	0.00 %	0.27	16.69	25.22	1.51	0.005	0.054	0.171	0.026	11.609	0.000	0.016	0.108	0.023	3.494	0.176	0.336	0.577	0.075	72.485	1.773	22.108	50.133	12.872	4775.261	1.076	1.926	3.765	0.579	416.105		MP-H2O2-4	0	0	0	0	78.41 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	271			3199	249	#N/A	#N/A	220	0.00 %	0.56	13.67	21.82	1.60	0.001	0.042	0.125	0.020	9.236	0.000	0.015	0.098	0.020	3.209	0.186	0.315	0.553	0.060	69.193	5.234	21.302	41.183	8.001	4686.483	1.171	1.494	2.083	0.165	328.636	67	0.00 %	0.19	18.00	27.86	1.55	0.001	0.051	0.207	0.034	3.412	0.000	0.014	0.069	0.018	0.914	0.190	0.365	0.553	0.078	24.459	1.736	8.256	23.221	4.880	553.171	1.344	1.680	2.965	0.325	112.543	268	0.00 %	0.32	18.01	27.90	1.55	0.001	0.043	0.207	0.024	11.637	0.000	0.014	0.098	0.020	3.801	0.186	0.323	0.553	0.065	86.557	1.736	18.756	41.183	9.280	5026.494	1.171	1.532	2.965	0.226	410.571		MP-H2O2-4	0	0	0	0	88.61 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	272			1790	251	#N/A	#N/A	247	0.00 %	0.45	19.03	19.03	1.00	0.000	0.050	0.200	0.032	12.280	0.000	0.015	0.095	0.021	3.622	0.077	0.283	0.573	0.078	69.946	4.281	20.847	41.756	8.232	5149.240	0.756	1.841	3.723	0.560	454.641	81	0.00 %	0.16	22.20	34.41	1.55	0.000	0.109	0.659	0.142	8.863	0.000	0.016	0.127	0.024	1.271	0.136	0.312	0.620	0.099	25.244	1.071	6.411	36.466	8.080	519.314	1.422	2.355	3.750	0.659	190.775	321	0.00 %	0.18	22.22	34.46	1.55	0.000	0.065	0.659	0.081	20.796	0.000	0.015	0.127	0.022	4.815	0.077	0.290	0.620	0.085	92.965	1.071	17.244	41.756	10.271	5535.307	0.756	1.960	3.750	0.619	629.167		MP-H2O2-4	0	0	0	0	86.96 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	273			3273	252	#N/A	#N/A	197	0.00 %	0.55	14.01	21.02	1.50	0.014	0.049	0.217	0.027	9.586	0.000	0.009	0.093	0.015	1.749	0.220	0.333	0.581	0.063	65.536	5.823	23.395	40.866	8.277	4608.743	1.373	1.765	2.622	0.258	347.789	54	0.00 %	0.23	16.64	22.20	1.33	0.010	0.056	0.217	0.036	3.003	0.000	0.014	0.093	0.020	0.782	0.263	0.361	0.581	0.065	19.480	3.798	15.177	28.124	6.279	819.555	1.599	2.012	3.309	0.464	108.626	233	0.00 %	0.33	16.64	22.19	1.33	0.010	0.048	0.217	0.025	11.233	0.000	0.010	0.093	0.016	2.231	0.220	0.335	0.581	0.063	77.939	3.798	22.254	40.866	8.528	5185.222	1.373	1.805	3.309	0.332	420.461		MP-H2O2-4	0	0	0	0	91.01 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	CD38	274			3316	251	#N/A	#N/A	185	0.00 %	0.60	14.73	17.91	1.22	0.001	0.106	0.370	0.058	19.658	0.000	0.006	0.154	0.017	1.153	0.284	0.673	1.538	0.275	124.568	4.779	21.817	37.896	8.407	4036.090	1.161	2.030	4.103	0.607	375.606	51	0.00 %	0.25	16.21	20.68	1.28	0.000	0.093	0.321	0.071	4.728	0.000	0.003	0.054	0.010	0.141	0.484	0.841	1.645	0.256	42.881	4.652	11.269	26.888	5.528	574.698	1.822	2.693	4.390	0.667	137.345	225	0.00 %	0.41	16.21	20.68	1.28	0.000	0.103	0.370	0.059	23.150	0.000	0.006	0.154	0.016	1.269	0.284	0.698	1.645	0.275	157.015	4.652	19.869	37.896	8.965	4470.562	1.161	2.162	4.390	0.686	486.360		MP-H2O2-4	0	0	0	0	50.21 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	275			1890	252	#N/A	#N/A	146	0.00 %	0.53	11.50	17.26	1.50	0.000	0.031	0.108	0.019	4.501	0.000	0.020	0.213	0.029	2.973	0.066	0.181	0.500	0.066	26.384	2.918	13.985	29.408	5.024	2041.830	0.658	1.077	1.442	0.174	157.269	72	0.00 %	0.17	20.15	24.36	1.21	0.000	0.038	0.163	0.033	2.700	0.000	0.017	0.141	0.024	1.219	0.010	0.175	0.377	0.081	12.608	0.685	4.411	17.174	4.441	317.624	0.217	1.077	2.364	0.524	77.543	210	0.00 %	0.18	20.18	24.31	1.20	0.000	0.032	0.163	0.024	6.789	0.000	0.019	0.213	0.028	4.016	0.010	0.178	0.500	0.072	37.392	0.685	10.674	29.408	6.675	2241.615	0.217	1.067	2.364	0.334	224.117		MP-H2O2-4	0	0	0	0	84.17 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	276			3431	251	#N/A	#N/A	131	0.00 %	0.59	13.48	13.94	1.03	0.000	0.054	0.124	0.025	7.120	0.000	0.007	0.083	0.014	0.937	0.171	0.334	0.489	0.071	43.707	7.568	29.105	51.193	10.662	3812.766	0.622	1.767	2.189	0.301	231.470	53	0.00 %	0.24	15.86	22.22	1.40	0.000	0.039	0.124	0.034	2.068	0.000	0.004	0.046	0.009	0.230	0.027	0.277	0.513	0.157	14.692	0.979	13.936	56.494	14.063	738.628	0.204	1.532	3.546	0.907	81.205	176	0.00 %	0.27	15.87	22.22	1.40	0.000	0.049	0.124	0.028	8.562	0.000	0.006	0.083	0.013	1.063	0.027	0.315	0.513	0.107	55.507	0.979	25.112	56.494	13.749	4419.650	0.204	1.691	3.546	0.565	297.659		MP-H2O2-4	0	0	0	0	88.95 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	277			2150	254	#N/A	#N/A	220	0.00 %	0.56	16.57	17.99	1.09	0.002	0.059	0.174	0.030	12.983	0.000	0.018	0.133	0.026	4.013	0.167	0.303	0.480	0.056	66.735	5.620	25.052	53.937	10.278	5511.396	0.993	1.568	2.939	0.552	345.016	51	0.00 %	0.25	17.72	18.65	1.05	0.011	0.073	0.233	0.045	3.710	0.000	0.016	0.063	0.018	0.840	0.194	0.331	0.526	0.073	16.859	4.521	13.776	31.109	7.327	702.557	1.015	1.724	2.939	0.630	87.932	246	0.00 %	0.42	18.20	18.75	1.03	0.002	0.062	0.233	0.034	15.196	0.000	0.018	0.133	0.025	4.487	0.167	0.305	0.526	0.060	75.100	4.521	23.600	53.937	10.767	5805.612	0.993	1.577	2.939	0.550	387.855		MP-H2O2-4	0	0	0	0	68.60 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	278			2165	253	#N/A	#N/A	208	0.00 %	0.62	16.64	17.11	1.03	0.000	0.061	0.233	0.040	12.696	0.000	0.016	0.140	0.024	3.282	0.139	0.275	0.548	0.070	57.179	4.271	21.619	33.456	7.156	4496.789	0.925	1.369	2.710	0.360	284.774	60	0.00 %	0.21	18.06	24.97	1.38	0.000	0.055	0.233	0.061	3.307	0.000	0.011	0.140	0.024	0.680	0.025	0.295	0.548	0.102	17.700	0.246	8.729	28.285	7.935	523.742	0.475	1.637	2.925	0.505	98.216	248	0.00 %	0.32	19.98	23.20	1.16	0.000	0.057	0.233	0.042	14.128	0.000	0.015	0.140	0.023	3.646	0.025	0.273	0.548	0.076	67.778	0.246	19.299	33.456	9.137	4786.089	0.475	1.399	2.925	0.399	347.027		MP-H2O2-4	0	0	0	0	80.67 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	279			3211	253	#N/A	#N/A	206	0.00 %	0.37	14.06	24.36	1.73	0.015	0.106	0.308	0.054	21.761	0.000	0.022	0.127	0.025	4.580	0.108	0.254	0.407	0.058	52.312	3.971	16.098	30.560	5.256	3316.131	0.775	1.310	2.222	0.199	269.758	58	0.00 %	0.22	14.91	24.64	1.65	0.011	0.078	0.207	0.047	4.532	0.000	0.017	0.092	0.022	0.969	0.141	0.298	0.497	0.088	17.313	1.825	11.576	28.537	6.102	671.408	0.792	1.476	2.850	0.442	85.601	238	0.00 %	0.25	14.86	24.71	1.66	0.011	0.101	0.308	0.053	24.073	0.000	0.021	0.127	0.025	5.003	0.108	0.265	0.497	0.068	63.060	1.825	15.382	30.560	5.748	3660.919	0.775	1.350	2.850	0.280	321.232		MP-H2O2-4	0	0	0	0	85.31 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	280			3229	253	#N/A	#N/A	409	0.00 %	0.45	18.29	32.09	1.75	0.022	0.121	0.357	0.062	49.669	0.000	0.019	0.130	0.024	7.783	0.107	0.246	0.669	0.078	100.613	4.185	16.653	30.871	4.627	6811.118	0.906	1.411	3.685	0.308	577.073	90	0.00 %	0.14	25.18	32.70	1.30	0.033	0.113	0.303	0.049	10.179	0.000	0.027	0.153	0.034	2.410	0.149	0.332	0.687	0.135	29.869	2.054	9.568	18.883	4.601	861.148	1.129	2.206	6.541	1.397	198.505	475	0.00 %	0.22	25.23	32.62	1.29	0.022	0.119	0.357	0.061	56.722	0.000	0.021	0.153	0.026	9.793	0.107	0.261	0.687	0.097	123.779	2.054	15.460	30.871	5.451	7343.325	0.906	1.556	6.541	0.736	738.939		MP-H2O2-4	0	0	0	0	71.03 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	281			3291	254	#N/A	#N/A	240	0.00 %	0.55	17.00	20.99	1.23	0.008	0.049	0.103	0.019	11.800	0.000	0.012	0.079	0.017	2.842	0.202	0.321	0.485	0.044	77.128	6.687	26.738	45.404	9.114	6417.179	1.458	1.804	3.230	0.280	432.868	58	0.00 %	0.22	18.13	22.68	1.25	0.015	0.054	0.109	0.021	3.107	0.000	0.017	0.082	0.023	1.007	0.206	0.345	0.465	0.056	20.023	6.687	17.137	32.839	5.992	993.923	1.596	2.003	3.016	0.348	116.174	270	0.00 %	0.41	18.06	23.00	1.27	0.008	0.050	0.109	0.020	13.563	0.000	0.013	0.082	0.018	3.428	0.202	0.326	0.485	0.048	87.888	6.687	25.576	45.404	9.349	6905.582	1.458	1.831	3.230	0.299	494.438		MP-H2O2-4	0	0	0	0	94.70 %	
D:\Data\Vectra3\Park multiplex\MP-H2O2-4\Scan1\MSI	MP-H2O2-4_[57924,15387].im3	DAPI	282			1398	255	#N/A	#N/A	111	0.00 %	0.43	8.77	18.07	2.06	0.000	0.032	0.138	0.025	3.508	0.000	0.039	0.157	0.041	4.275	0.105	0.364	0.651	0.120	40.391	3.254	12.840	24.219	4.395	1425.193	0.712	1.661	2.642	0.405	184.332	71	0.00 %	0.18	17.55	29.78	1.70	0.000	0.011	0.057	0.014	0.746	0.000	0.028	0.233	0.042	2.005	0.000	0.269	0.704	0.233	19.114	0.126	4.496	14.468	4.764	319.223	0.187	1.447	4.857	1.217	102.723	173	0.00 %	0.17	17.52	29.78	1.70	0.000	0.024	0.138	0.024	4.127	0.000	0.032	0.233	0.041	5.613	0.000	0.320	0.704	0.179	55.401	0.126	9.424	24.219	6.205	1630.436	0.187	1.547	4.857	0.832	267.690		MP-H2O2-4	0	0	0	0	76.86 %	
